report,label,time_normalized_rounded,accounting_system-under-evaluation,ad_system-under-evaluation,cart_system-under-evaluation,checkout_system-under-evaluation,configfile_system-under-evaluation,currency_system-under-evaluation,elasticsearch_system-under-evaluation,email_system-under-evaluation,exporter_system-under-evaluation,flagd_system-under-evaluation,flagd-ui_system-under-evaluation,fraud-detection_system-under-evaluation,frontend_system-under-evaluation,frontend-proxy_system-under-evaluation,grafana_system-under-evaluation,image-provider_system-under-evaluation,init-config_system-under-evaluation,istio-init_system-under-evaluation,istio-proxy_system-under-evaluation,jaeger_system-under-evaluation,jaeger-agent-sidecar_system-under-evaluation,jaeger-collector_system-under-evaluation,jaeger-query_system-under-evaluation,kafka_system-under-evaluation,master_system-under-evaluation,opensearch_system-under-evaluation,opentelemetry-collector_system-under-evaluation,payment_system-under-evaluation,product-catalog_system-under-evaluation,prometheus-server_system-under-evaluation,quote_system-under-evaluation,recommendation_system-under-evaluation,shipping_system-under-evaluation,valkey-cart_system-under-evaluation,wait-for-kafka_system-under-evaluation,wait-for-valkey-cart_system-under-evaluation,worker_system-under-evaluation
report_2025-07-09_16-29-50.yaml,Baseline,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,30.0,0.006400000000000006,-0.015949999999999895,0.00020000000000000746,-0.00015000000000000104,0.0,-0.00010000000000000026,,0.0,,-0.0007499999999999989,0.0,-0.034150000000000104,-0.0030500000000001156,0.0019499999999999518,0.001750000000000057,0.0,0.0,,,5.000000000000143e-05,,,,-0.01379999999999959,,0.0006999999999986045,0.00784999999999994,-0.002550000000000037,-0.0002000000000000002,-0.01940000000000025,0.0,0.006400000000000017,0.0,0.00010000000000000286,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,60.0,0.005650000000000037,-0.0161499999999999,-0.0030000000000000547,-0.00015000000000000104,0.0,-0.00010000000000000026,,0.0,,-0.0005499999999999984,0.0,-0.019549999999999554,-0.0030500000000001156,0.005399999999999849,-0.005849999999999994,0.0,0.0,,,0.0016000000000000007,,,,-0.00349999999999967,,0.05489999999999971,0.012950000000000017,-0.002550000000000037,0.0004999999999999985,-0.012450000000000683,0.0,0.007800000000000071,0.0,0.0003499999999999979,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,90.0,0.0028500000000000487,-0.01960000000000027,-0.004450000000000051,-0.00015000000000000012,0.0,-0.0002000000000000001,,0.0,,0.00024999999999999415,0.0,0.012849999999999778,0.00469999999999994,-0.0013500000000000456,-0.008949999999999875,0.0,0.0,,,-0.000999999999999994,,,,-0.0012000000000000621,,0.041250000000000384,0.014400000000000066,-0.0030000000000000543,0.0007499999999999987,0.02690000000000009,0.0,0.0041500000000000425,0.0,0.0003499999999999979,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,120.0,0.002750000000000044,-0.019350000000000023,-0.003999999999999974,0.0004500000000000004,0.0,-4.999999999999449e-05,,0.0,,0.0008999999999999972,0.0,0.04089999999999966,0.00469999999999994,-0.007600000000000051,0.0016000000000000736,0.0,0.0,,,-0.003399999999999995,,,,-0.01645000000000041,,-0.014799999999998675,0.023949999999999957,-0.0030000000000000543,0.00010000000000000005,0.03590000000000043,0.0,0.0039000000000000423,0.0,0.00030000000000001033,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,150.0,0.0052000000000000796,0.015750000000000357,0.0054499999999999705,0.00115,0.0,-4.999999999999449e-05,,0.0,,0.00019999999999999966,0.0,0.044300000000000256,-0.00045000000000013606,-0.009099999999999997,0.0007000000000000339,0.0,0.0,,,-0.0007000000000000114,,,,-0.008149999999999602,,-0.013849999999998391,0.018799999999999886,0.0015500000000000002,-0.000100000000000002,-0.014750000000000318,0.0,0.004600000000000062,0.0,-5.000000000000317e-05,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,180.0,0.005200000000000021,0.01474999999999985,0.006049999999999932,0.0006999999999999998,0.0,-0.00014999999999999823,,0.0,,-0.00034999999999999875,0.0,0.024599999999999983,-0.00045000000000013606,-0.01035000000000015,-0.008300000000000085,0.0,0.0,,,0.002200000000000011,,,,0.004500000000000642,,-0.018500000000000225,0.019150000000000014,0.0015500000000000002,-1.8431436932253575e-18,-0.01750000000000068,0.0,0.004600000000000062,0.0,-0.00019999999999999359,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,210.0,0.0015999999999999417,-0.021900000000000357,-0.0026499999999999822,0.0001000000000000001,0.0,-5.0000000000001866e-05,,0.0,,0.00010000000000000373,0.0,0.0016000000000000597,0.0006500000000000247,-0.012450000000000239,-0.010199999999999904,0.0,0.0,,,0.0011499999999999982,,,,-0.013850000000000307,,-0.022150000000001085,0.020600000000000063,0.005499999999999912,0.00015000000000000007,0.03554999999999919,0.0,0.004100000000000048,0.0,-0.00019999999999999359,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,240.0,0.0020999999999999613,-0.021699999999999876,-0.0025499999999999794,0.0002999999999999994,0.0,0.0,,0.0,,-0.00034999999999999875,0.0,-0.018099999999999734,0.0006500000000000247,-0.011099999999999943,-0.008800000000000086,0.0,0.0,,,-0.0019500000000000003,,,,-0.007999999999999369,,-0.020149999999999113,0.012499999999999997,0.005499999999999912,5.000000000000002e-05,0.03275000000000006,0.0,0.005849999999999994,0.0,0.00019999999999999185,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,270.0,0.0031000000000001166,-0.01944999999999955,0.0018499999999999506,0.00044999999999999945,0.0,5.0000000000001866e-05,,0.0,,-0.0014500000000000103,0.0,-0.026150000000000277,0.0021499999999998447,-0.010599999999999929,-0.006450000000000233,0.0,0.0,,,1.5612511283791264e-17,,,,0.01000000000000037,,-0.022499999999998493,0.006749999999999895,-0.0040499999999999755,-5.000000000000002e-05,-0.010950000000000182,0.0,0.0041500000000000425,0.0,0.00019999999999999185,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,300.0,0.003600000000000136,-0.019299999999999783,0.00029999999999995135,0.0001000000000000001,0.0,-5.0000000000001866e-05,,0.0,,-0.0013500000000000066,0.0,-0.01965000000000003,0.0021499999999998447,-0.012450000000000003,0.0017000000000003124,0.0,0.0,,,0.002300000000000014,,,,0.011850000000000194,,-0.028500000000000608,0.00854999999999996,-0.0040499999999999755,0.00034999999999999853,-0.014750000000000318,0.0,0.0015000000000001817,0.0,-0.000249999999999995,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,330.0,0.0013999999999999343,-0.020100000000000288,-0.005200000000000021,-0.00015000000000000012,0.0,-0.00025000000000000196,,0.0,,-0.0004500000000000025,0.0,-0.027699999999999628,0.0030999999999999986,-0.012500000000000233,0.00045000000000000595,0.0,0.0,,,0.0006000000000000068,,,,0.010400000000001325,,-0.018549999999999053,0.01844999999999998,-0.00020000000000006644,9.99999999999982e-05,0.04209999999999969,0.0,0.0020499999999999685,0.0,-0.000249999999999995,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,360.0,0.0018499999999999506,-0.020100000000000288,-0.00495000000000001,0.00030000000000000024,0.0,-0.00014999999999999823,,0.0,,-0.0012500000000000028,0.0,-0.03614999999999971,0.0030999999999999986,-0.008950000000000097,0.004399999999999932,0.0,0.0,,,0.0011999999999999997,,,,0.10340000000000013,,-0.016149999999998957,0.015950000000000006,-0.00020000000000006644,-0.0004500000000000004,0.04059999999999919,0.0,0.0036499999999999033,0.0,-9.999999999998899e-05,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,390.0,0.001100000000000042,-0.022299999999999896,-0.0047500000000000025,0.00015000000000000012,0.0,-9.999999999999636e-05,,0.0,,-0.0022999999999999987,0.0,-0.03525000000000015,0.004549999999999816,-0.005549999999999972,0.008000000000000063,0.0,0.0,,,-0.0030000000000000096,,,,0.16809999999999928,,-0.0166500000000004,0.009700000000000014,-0.003550000000000075,0.0,0.031199999999999783,0.0,0.0041500000000001674,0.0,5.0000000000017045e-05,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,420.0,-0.0009499999999999179,1.0517,0.8049,-0.00030000000000000024,0.0,-0.0012000000000000012,,0.0,,0.041199999999999994,0.0,-0.032550000000000044,5.4266508,0.7594999999999996,-0.012199999999999753,0.0,0.0,,,0.009699999999999997,,,,0.07129999999999939,,1.3838000000000004,0.5386999999999998,-0.003550000000000075,0.34245159999999997,0.15214999999999984,0.0,1.2142,0.0,0.018249999999999992,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,450.0,-0.001649999999999945,2.00095,1.3487500000000001,-0.00030000000000000024,0.0,-0.0025500000000000006,,0.0,,0.12535000000000002,0.0,-0.039149999999999824,14.760558133333333,2.4081999999999995,-0.031500000000000014,0.0,0.0,,,0.03735000000000001,,,,-0.03069999999999881,,3.8512999999999997,1.678,-0.004649999999999998,0.9424763999999998,0.3108499999999997,0.0,3.93755,0.0,0.042550000000000004,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,480.0,-0.003200000000000003,1.4264000000000001,1.0602500000000001,-5.0000000000001866e-05,0.0,-0.002899999999999999,,0.0,,0.17254999999999998,0.0,-0.04415000000000001,22.833650000000002,3.33795,-0.04485000000000028,0.0,0.0,,,0.0466,,,,-0.04584999999999867,,4.044600000000001,2.3417499999999998,-0.004649999999999998,1.4953499999999997,0.3240500000000002,0.0,5.48755,0.0,0.04924999999999999,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,510.0,-0.00015000000000000603,1.1447500000000006,0.9965999999999996,-5.0000000000001866e-05,0.0,-0.002649999999999997,,0.0,,0.18334999999999999,0.0,-0.03965000000000032,22.9084,3.3579499999999998,-0.03834999999999955,0.0,0.0,,,0.050200000000000015,,,,-0.036300000000000915,,4.225450000000001,2.3573000000000004,-0.0036000000000000767,1.5350000000000001,0.2620499999999997,0.0,5.639700000000001,0.0,0.049449999999999994,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,540.0,0.00015000000000000603,0.8413500000000003,0.99385,-0.00030000000000000024,0.0,-0.002649999999999997,,0.0,,0.17925000000000005,0.0,-0.03579999999999993,22.965400000000002,3.38045,-0.03729999999999975,0.0,0.0,,,0.04824999999999998,,,,-0.04755000000000015,,4.3805000000000005,2.3824499999999995,-0.0036000000000000767,1.5377500000000002,0.2756999999999991,0.0,5.6407,0.0,0.050149999999999986,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,570.0,-0.003449999999999894,0.3514500000000003,1.0476500000000002,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.17765000000000003,0.0,-0.03284999999999958,23.062000000000005,3.43715,-0.03654999999999996,0.0,0.0,,,0.04585,,,,0.02350000000000041,,3.3235500000000022,2.4492999999999996,-0.004649999999999998,1.5671499999999996,0.33910000000000057,0.0,5.682849999999999,0.0,0.05110000000000002,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,600.0,-0.003849999999999909,0.33944999999999986,1.0403000000000002,0.0002500000000000002,0.0,-0.002899999999999999,,0.0,,0.18509999999999996,0.0,-0.01189999999999998,23.202199999999994,3.458899999999998,-0.03654999999999996,0.0,0.0,,,0.05285000000000003,,,,0.05685000000000001,,2.7686500000000005,2.4638000000000004,-0.004649999999999998,1.5936999999999995,0.3336500000000006,0.0,5.764050000000002,0.0,0.050850000000000006,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,630.0,-0.005100000000000075,0.3274999999999991,1.0041999999999998,0.0002500000000000002,0.0,-0.002899999999999999,,0.0,,0.18644999999999995,0.0,-0.0151000000000001,23.382249999999992,3.4308500000000004,-0.03750000000000024,0.0,0.0,,,0.04899999999999995,,,,-0.02564999999999884,,2.6797499999999994,2.43745,-0.004850000000000005,1.5763999999999998,0.2757499999999998,0.0,5.638350000000002,0.0,0.049749999999999975,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,660.0,-0.00470000000000006,0.32650000000000007,1.0939999999999994,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.1809500000000001,0.0,0.018199999999999744,23.220650000000003,3.443400000000001,-0.03810000000000026,0.0,0.0,,,0.05035,,,,-0.029049999999999937,,2.98565,2.432099999999999,-0.004850000000000005,1.5719500000000004,0.2708500000000001,0.0,5.655899999999997,0.0,0.054699999999999985,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,690.0,-0.0033999999999998927,0.3398000000000001,1.1150000000000002,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.18045000000000008,0.0,0.013949999999999824,22.932500000000005,3.4839999999999978,-0.03815000000000002,0.0,0.0,,,0.05039999999999999,,,,-0.033600000000000324,,2.934149999999998,2.4468999999999994,-0.004650000000000117,1.5838000000000005,0.32349999999999995,0.0,5.688300000000001,0.0,0.05575000000000002,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,720.0,-0.003449999999999894,0.31704999999999994,1.0124000000000002,-5.000000000000002e-05,0.0,-0.002899999999999999,,0.0,,0.18499999999999991,0.0,-0.0458499999999996,22.953100000000003,3.489349999999998,-0.03804999999999954,0.0,0.0,,,0.041249999999999946,,,,-0.06964999999999863,,2.6882499999999996,2.4461000000000013,-0.004650000000000117,1.5575499999999998,0.34414999999999857,0.0,5.697250000000001,0.0,0.050449999999999995,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,750.0,0.0048999999999999495,0.3057000000000002,0.9976000000000004,0.0002000000000000002,0.0,-0.002899999999999999,,0.0,,0.1871,0.0,-0.04674999999999964,23.074450000000002,3.5080000000000005,-0.032200000000000034,0.0,0.0,,,0.05075000000000001,,,,-0.023500000000000437,,2.661750000000001,2.4636000000000005,-0.004649999999999998,1.5582500000000004,0.2970499999999982,0.0,5.735249999999997,0.0,0.04979999999999997,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,780.0,0.0045999999999999375,0.2990500000000002,1.0062,-5.000000000000002e-05,0.0,-0.002899999999999999,,0.0,,0.18954999999999997,0.0,-0.047800000000000384,23.05504999999999,3.5120499999999995,-0.03255000000000029,0.0,0.0,,,0.050550000000000005,,,,-0.026700000000000557,,2.7869999999999986,2.4678499999999985,-0.004649999999999998,1.583499999999999,0.2923499999999995,0.0,5.684349999999999,0.0,0.05045000000000005,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,810.0,-0.004999999999999953,0.29290000000000066,1.0023999999999997,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.19189999999999993,0.0,-0.04885000000000019,22.95444999999999,3.500199999999999,-0.037049999999999986,0.0,0.0,,,0.03920000000000005,,,,-0.055899999999999755,,2.8605500000000026,2.4614499999999984,-0.0026500000000000408,1.5797999999999994,0.36585000000000084,0.0,5.716400000000004,0.0,0.05035000000000005,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,840.0,-0.004699999999999941,0.3207499999999996,0.9936000000000013,0.0002500000000000002,0.0,-0.002899999999999999,,0.0,,0.1871000000000002,0.0,-0.04559999999999983,23.014200000000024,3.5023500000000016,-0.03694999999999998,0.0,0.0,,,0.04049999999999998,,,,-0.0317500000000005,,2.678600000000004,2.4605499999999987,-0.0026500000000000408,1.5667500000000012,0.3664499999999999,0.0,5.777699999999998,0.0,0.049749999999999905,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,870.0,-0.005149999999999958,0.3166999999999997,0.9889499999999994,0.0002500000000000002,0.0,-0.002899999999999999,,0.0,,0.17700000000000007,0.0,-0.041799999999999685,23.12430000000002,3.5051499999999995,-0.035899999999999696,0.0,0.0,,,0.05720000000000002,,,,-0.042699999999999266,,2.525699999999997,2.452050000000003,-0.004850000000000005,1.5647999999999997,0.27750000000000014,0.0,5.73575,0.0,0.049949999999999925,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,900.0,-0.005349999999999966,0.2986000000000004,0.9866,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.17999999999999994,0.0,-0.04425000000000001,23.076849999999993,3.4977999999999994,-0.036399999999999724,0.0,0.0,,,0.05420000000000002,,,,0.04030000000000103,,2.705149999999998,2.4464500000000027,-0.004850000000000005,1.57585,0.2646500000000008,0.0,5.800750000000002,0.0,0.049100000000000005,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,930.0,-0.005099999999999957,0.2858499999999997,0.9772500000000013,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.18704999999999997,0.0,-0.018449999999999987,23.027549999999984,3.5035999999999983,-0.03790000000000025,0.0,0.0,,,0.03959999999999995,,,,0.1925000000000002,,2.820100000000004,2.4408999999999974,-0.005650000000000036,1.5672999999999995,0.32319999999999943,0.0,5.870800000000002,0.0,0.0483500000000001,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,960.0,-0.0045999999999999375,0.2638499999999998,0.9850499999999988,0.0,0.0,-0.002899999999999999,,0.0,,0.1850499999999999,0.0,-0.016949999999999923,22.905549999999987,3.5167499999999983,-0.036449999999999955,0.0,0.0,,,0.04185000000000003,,,,0.1397500000000008,,2.761399999999998,2.4444999999999992,-0.005650000000000036,1.5663999999999998,0.33304999999999957,0.0,5.726350000000003,0.0,0.04859999999999999,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,990.0,-0.00464999999999994,0.2625500000000002,0.9863999999999989,0.0,0.0,-0.002899999999999999,,0.0,,0.18305000000000007,0.0,-0.04385,23.019,3.526400000000005,-0.03719999999999975,0.0,0.0,,,0.05425000000000003,,,,-0.022700000000000387,,2.4910000000000028,2.453250000000001,-0.0042000000000000995,1.5825999999999996,0.2909500000000003,0.0,5.70275,0.0,0.04865,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,1020.0,-0.005349999999999966,0.2644000000000001,0.9938000000000003,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.18135,0.0,-0.045499999999999825,23.015550000000026,3.5154999999999976,-0.0390000000000003,0.0,0.0,,,0.05400000000000001,,,,-0.07880000000000016,,2.559200000000004,2.4515000000000007,-0.0042000000000000995,1.5724999999999996,0.28775000000000023,0.0,5.795050000000001,0.0,0.04920000000000001,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,1050.0,-0.004800000000000064,0.2861000000000004,1.0072500000000006,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.1782000000000001,0.0,-0.0428000000000002,22.9364,3.518549999999997,-0.03899999999999981,0.0,0.0,,,0.04170000000000003,,,,-0.07294999999999828,,2.7666999999999935,2.467350000000001,-0.003849999999999968,1.5776000000000003,0.33659999999999907,0.0,5.8439999999999985,0.0,0.049949999999999925,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,1080.0,-0.004650000000000058,0.2861000000000004,1.0004999999999993,0.00019999999999999836,0.0,-0.002899999999999999,,0.0,,0.17849999999999988,0.0,-0.04234999999999994,22.84499999999999,3.519050000000001,-0.038399999999999795,0.0,0.0,,,0.042699999999999946,,,,-0.07354999999999924,,3.5221499999999972,2.45795,-0.003849999999999968,1.5697000000000014,0.33444999999999875,0.0,5.725349999999996,0.0,0.04960000000000002,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,1110.0,-0.004499999999999934,0.27779999999999966,0.9527000000000001,0.00019999999999999836,0.0,-0.002899999999999999,,0.0,,0.17595000000000002,0.0,-0.04740000000000037,22.60725,3.458900000000002,-0.03860000000000027,0.0,0.0,,,0.05889999999999997,,,,-0.06555000000000084,,6.795500000000002,2.413949999999998,-0.005650000000000036,1.5127499999999992,0.28365000000000057,0.0,5.674349999999997,0.0,0.04765000000000007,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,1140.0,-0.004349999999999929,0.27754999999999985,0.9426500000000009,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.18505000000000038,0.0,-0.047599999999999906,22.801400000000022,3.4463499999999994,-0.037499999999999756,0.0,0.0,,,0.05805000000000005,,,,-0.06414999999999983,,6.305600000000006,2.435899999999998,-0.005650000000000036,1.5377000000000003,0.2956999999999998,0.0,5.788149999999996,0.0,0.04785000000000009,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,1170.0,-0.003999999999999915,0.2634499999999998,0.9871499999999983,-0.00030000000000000024,0.0,-0.002899999999999999,,0.0,,0.18509999999999968,0.0,-0.044699999999999795,23.136850000000027,3.4823999999999997,-0.03674999999999998,0.0,0.0,,,0.042949999999999953,,,,-0.07844999999999895,,3.076000000000001,2.4665999999999997,-0.004900000000000008,1.5663000000000022,0.3602499999999987,0.0,5.664050000000006,0.0,0.05054999999999994,0.0,0.0,
report_2025-07-09_16-29-50.yaml,Baseline,1200.0,-0.003999999999999915,0.27225000000000016,0.9940999999999988,-5.000000000000002e-05,0.0,-0.002899999999999999,,0.0,,0.1792499999999997,0.0,-0.04429999999999978,22.971899999999984,3.507050000000004,-0.03815000000000002,0.0,0.0,,,0.04374999999999998,,,,-0.07230000000000038,,2.766949999999999,2.4464,-0.004900000000000008,1.5425499999999992,0.34615000000000057,0.0,5.664850000000002,0.0,0.051099999999999965,0.0,0.0,
report_2025-07-09_17-03-48.yaml,0%,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
report_2025-07-09_17-03-48.yaml,0%,30.0,0.001099999999999983,0.015300000000000091,0.009850000000000136,0.0,0.0,0.0,,0.0,,-0.007600000000000273,0.0,-0.008200000000000311,-0.07169999999999632,0.009550000000001724,0.0012500000000000566,0.0,0.0,,,0.00034999999999999875,,,,-0.004799999999999249,0.00015000000000000777,-0.3058999999999972,0.021349999999999092,-0.0017500000000000662,0.002300000000000413,-0.0005999999999999339,0.0,0.03724999999999845,0.0,-0.0002500000000000002,0.0,0.0,0.037200000000000344
report_2025-07-09_17-03-48.yaml,0%,60.0,0.0004500000000000181,0.03790000000000093,0.005649999999999933,0.0,0.0,0.0,,0.0,,-0.008900000000000324,0.0,-0.0026000000000000953,-0.12949999999997885,-0.004999999999999005,0.001300000000000287,0.0,0.0,,,0.0013999999999999941,,,,-0.007149999999999573,-0.000749999999999966,-0.3742499999999991,0.027949999999998365,-0.0017500000000000662,-0.022650000000000725,-0.053200000000000025,0.0,0.015200000000000102,0.0,-0.0005999999999999617,0.0,0.0,-0.024799999999995492
report_2025-07-09_17-03-48.yaml,0%,90.0,-0.0012499999999999872,0.018900000000001138,-0.01574999999999993,0.0008000000000000007,0.0,0.0,,0.0,,-0.006049999999999972,0.0,0.0552000000000002,-0.16954999999997966,-0.004549999999998278,0.0011500000000000538,0.0,0.0,,,0.0009499999999999916,,,,0.008349999999999608,-0.001649999999999971,-0.3339499999999971,0.020400000000000862,-0.0011999999999999862,-0.04725000000000068,-0.06254999999999966,0.0,-0.0754999999999999,0.0,-0.0015499999999999958,0.0,0.0,0.006700000000005701
report_2025-07-09_17-03-48.yaml,0%,120.0,-0.0012999999999999887,-0.006450000000000011,-0.003100000000000658,0.0008000000000000007,0.0,0.0,,0.0,,-0.0015500000000000513,0.0,0.09879999999999997,-0.08524999999999494,-0.006049999999997002,0.0005500000000000227,0.0,0.0,,,0.0016999999999999906,,,,0.008499999999999841,-0.001949999999999983,-0.5301999999999985,0.022650000000002724,-0.0011999999999999862,-0.02660000000000018,0.0004499999999998394,0.0,-0.05719999999999992,0.0,-0.0015999999999999973,0.0,0.0,0.0010500000000064347
report_2025-07-09_17-03-48.yaml,0%,150.0,0.002899999999999993,0.0008000000000000229,0.008349999999999635,0.0002999999999999993,0.0,0.0,,0.0,,0.0016999999999998405,0.0,0.1176000000000002,-0.0686999999999891,-0.02154999999999818,0.004000000000000156,0.0,0.0,,,0.002899999999999992,,,,0.007150000000000489,-0.0012999999999999887,-0.6416500000000043,0.01979999999999782,0.0011499999999999848,-0.02155000000000018,0.006000000000000227,0.0,-0.20004999999999917,0.0,-0.0009499999999999648,0.0,0.0,-0.05230000000000601
report_2025-07-09_17-03-48.yaml,0%,180.0,0.0026499999999999822,0.032450000000000034,0.008049999999999002,0.0002999999999999993,0.0,0.0,,0.0,,-0.00485000000000016,0.0,0.07984999999999995,-0.1353499999999883,-0.023500000000001187,0.003750000000000142,0.0,0.0,,,0.0013999999999999941,,,,0.009950000000000597,-5.000000000000143e-05,-0.5177500000000008,0.023499999999997634,0.0011499999999999848,-0.03944999999999932,-0.060949999999999616,0.0,-0.21829999999999572,0.0,-0.0005499999999999533,0.0,0.0,-0.037400000000001654
report_2025-07-09_17-03-48.yaml,0%,210.0,-0.0017500000000000068,0.05965000000000009,0.01784999999999859,0.0005000000000000004,0.0,0.0,,0.0,,-0.004200000000000148,0.0,0.010549999999999692,-0.08849999999996072,-0.009949999999995907,0.00015000000000001124,0.0,0.0,,,0.0010999999999999977,,,,-0.00874999999999962,-0.0006999999999999645,-0.38809999999999345,0.019000000000001904,0.0024499999999999743,-0.06074999999999964,-0.04370000000000118,0.0,-0.1534499999999941,0.0,-4.999999999993898e-05,0.0,0.0,-0.04294999999999405
report_2025-07-09_17-03-48.yaml,0%,240.0,-0.0017000000000000053,0.03790000000000188,0.027000000000000135,0.0005000000000000004,0.0,0.0,,0.0,,-0.0053000000000001934,0.0,-0.0033000000000001223,-0.08119999999995997,-0.018699999999997274,0.00045000000000001983,0.0,0.0,,,0.0020999999999999916,,,,0.13485000000000014,-0.00014999999999997307,-0.4281499999999978,-0.013649999999999274,0.0024499999999999743,-0.051449999999999774,0.035699999999999066,0.0,-0.021500000000003183,0.0,0.0004999999999999588,0.0,0.0,-0.06669999999999732
report_2025-07-09_17-03-48.yaml,0%,270.0,-0.0012000000000000448,0.0010000000000009446,0.0237000000000005,0.0,0.0,0.0,,0.0,,-0.0022500000000003073,0.0,-0.004299999999999686,-0.011149999999997107,-0.014650000000005825,0.001400000000000054,0.0,0.0,,,0.0016999999999999906,,,,0.14285000000000042,0.00010000000000000633,-0.5662499999999984,0.004099999999997994,-0.002200000000000024,-0.031200000000001227,0.03910000000000102,0.0,-0.06920000000000481,0.0,0.0010999999999999899,0.0,0.0,-0.0567999999999973
report_2025-07-09_17-03-48.yaml,0%,300.0,-0.0013500000000000508,-0.006650000000000045,-0.05060000000000098,0.0,0.0,0.0,,0.0,,-0.004200000000000148,0.0,0.012450000000000239,-0.2795499999999862,-0.05629999999999491,0.0002500000000000141,0.0,0.0,,,0.0015500000000000002,,,,0.006650000000000017,-0.00019999999999997797,3.209800000000003,-0.029999999999998916,-0.002200000000000024,-0.07549999999999968,-0.02009999999999934,0.0,-0.25419999999999554,0.0,-0.0023499999999999077,0.0,0.0,-0.18994999999999784
report_2025-07-09_17-03-48.yaml,0%,330.0,-0.002199999999999964,-0.00164999999999893,-0.06470000000000109,0.0004999999999999995,0.0,0.0,,0.0,,-0.007800000000000057,0.0,0.0035499999999999005,-0.3341999999999956,-0.06624999999999837,-0.00044999999999977003,0.0,0.0,,,0.00044999999999998774,,,,0.05370000000000061,-5.000000000000143e-05,3.3816000000000033,-0.04749999999999854,-0.0011999999999999862,-0.07580000000000009,-0.020550000000000068,0.0,-0.09399999999999409,0.0,-0.003199999999999939,0.0,0.0,-0.179399999999994
